category,price,gov,market,intrinsic,extrinsic,News
1,0,0,3,0,0,"ĐÃ XUẤT KHẨU GẦN 600.000 TẤN GẠO Bộ Công thương cho biết, xuất khẩu gạo năm 2009 đang đạt tiến độ tốt, lượng và kim ngạch đều đạt mức cao hơn nhiều so với cùng kỳ năm 2008."
1,2,0,0,0,0,"NĂM 2009: DỰ BÁO GIÁ GẠO TRONG NƯỚC VÀ THẾ GIỚI KHÔNG TĂNG MẠNH Giá gạo thế giới đã tăng trở lại, nhưng dự báo giá mặt hàng này trong nước và thế giới sẽ không tăng mạnh như trong năm 2008."
1,0,1,0,0,0,"ĐẾN NĂM 2020: PHẤN ĐẤU ĐẠT 39-41 TRIỆU TẤN THÓC/NĂM Bộ Nông nghiệp và Phát triển nông thôn cho biết, vừa có tờ trình Chính phủ về Đề án An ninh lương thực quốc gia đến năm 2020. Theo đó, mục tiêu đề ra là duy trì diện tích trồng lúa tối thiểu 3,5 triệu ha đến năm 2020, đảm bảo tổng sản lượng đạt 39-41 triệu tấn thóc/năm."
1,0,0,3,0,0,"KIÊN GIANG XUẤT KHẨU GẦN 140 NGHÌN TẤN GẠO Theo Sở Công thương tỉnh Kiên Giang, trong gần 2 tháng đầu năm nay, các doanh nghiệp kinh doanh xuất nhập khẩu trong tỉnh đã xuất khẩu được gần 140 nghìn tấn gạo, đạt kim ngạch trên 50 triệu USD, tăng 25% so cùng kỳ năm trước; trong đó riêng Công ty Du lịch-Thương mại tỉnh đã xuất khẩu tới 100 nghìn tấn."
1,3,0,0,0,0,BẢN TIN THỊ TRƯỜNG VÀ THƯƠNG MẠI LÚA GẠO VIỆT NAM (TUẦN 09 - 15/02/2009) Thị trường gạo Châu Á: giá vững ở mức cao
1,3,0,0,0,0,"GIÁ GẠO XUẤT KHẨU VẪN CHƯA CAO NHƯ MONG ĐỢI Hiện nay, mặc dù giá lúa tại ĐBSCL đã tăng nhưng các doanh nghiệp xuất khẩu gạo vẫn chưa thỏa thuận được mức giá tốt với các đối tác."
1,2,0,0,0,0,"GIÁ GẠO XUẤT KHẨU CỦA THÁI LAN NĂM NAY SẼ Ở MỨC 530 - 540 USD/TẤN Giá gạo xuất khẩu của Thái lan sẽ vững ở mức khoảng 530 – 540 USD/tấn trong năm nay, trong khi xuất khẩu sẽ ở mức 8,5-9,5 triệu tấn trong năm nay."
1,3,0,0,0,0,"GIÁ GẠO XUẤT KHẨU VẪN CHƯA CAO NHƯ MONG ĐỢI Hiện nay, mặc dù giá lúa tại ĐBSCL đã tăng nhưng các doanh nghiệp xuất khẩu gạo vẫn chưa thỏa thuận được mức giá tốt với các đối tác."
1,0,0,0,0,0,"CHỈ CHO ĐĂNG KÝ HỢP ĐỒNG XUẤT GẠO GIAO SAU THÁNG 6 Lượng hợp đồng xuất khẩu giao đến tháng 6/2009 đã đủ kế hoạch, Hiệp hội Lương thực Việt Nam chỉ cấp đăng ký xuất khẩu các hợp đồng có thời hạn giao từ tháng 7 trở đi."
1,0,1,0,0,0,"ĐẾN NĂM 2020: PHẤN ĐẤU ĐẠT 39-41 TRIỆU TẤN THÓC/NĂM Bộ Nông nghiệp và Phát triển nông thôn cho biết, vừa có tờ trình Chính phủ về Đề án An ninh lương thực quốc gia đến năm 2020. Theo đó, mục tiêu đề ra là duy trì diện tích trồng lúa tối thiểu 3,5 triệu ha đến năm 2020, đảm bảo tổng sản lượng đạt 39-41 triệu tấn thóc/năm."
1,3,0,0,0,0,BẢN TIN THỊ TRƯỜNG VÀ THƯƠNG MẠI LÚA GẠO VIỆT NAM (TUẦN 16 - 22/02/2009) Lúa gạo ĐBSCL tiếp tục được giá
1,0,1,0,0,0,ỨNG ĐỦ VỐN MUA LÚA GẠO Thống đốc Ngân hàng Nhà nước vừa có công văn yêu cầu các ngân hàng thương mại nhà nước cung ứng đủ vốn cho các doanh nghiệp để mua lúa gạo của nông dân.
1,0,0,0,0,0,"GẠO VIỆT VÀO SIÊU THỊ ÚC, NEW ZEALAND Cty GENTRACO (là một trong 10 doanh nghiệp đứng đầu cả nước về sản lượng xuất khẩu gạo) vừa công bố quyết định thành lập Công ty Gạo Việt."
1,3,0,0,0,0,"GIÁ GẠO XUẤT KHẨU TĂNG 13% Ông Trương Thanh Phong - Chủ tịch Hiệp hội Lương thực Việt Nam, cho biết: Từ giữa tuần trước, giá gạo trong nước tăng đáng kể, là tín hiệu vui cho xuất khẩu gạo."
1,3,0,0,0,0,"GIÁ LÚA ĐÔNG-XUÂN CAO, NÔNG DÂN LỜI HƠN 40% Đến thời điểm này, nông dân các tỉnh ĐBSCL đã thu hoạch hơn 300.000ha/1,5 triệu ha lúa đông-xuân, năng suất bình quân 5,5 tấn/ha (chủ yếu ở Bạc Liêu, Sóc Trăng, Kiên Giang, Hậu Giang). Điều rất mừng là giá lúa hiện khá cao trong khi thương lái và các doanh nghiệp cũng đang tập trung mua vào để phục vụ xuất khẩu. Hiện tại, lúa chất lượng cao đang được thu mua với giá 4.200 - 4.400 đồng/kg, các loại lúa thơm 5.500 - 5.700 đồng/kg."
1,0,0,0,0,3,"XUẤT KHẨU LÚA GẠO - LẠC QUAN NGAY TỪ ĐẦU NĂM Xuất khẩu nông sản nói chung được dự báo sẽ gặp nhiều khó khăn do ảnh hưởng của suy giảm kinh tế, nhưng riêng mặt hàng lúa gạo lại đón nhận những tin vui ngay từ đầu năm, giúp người nông dân tỏ ra an lòng. PV Báo SGGP đã có cuộc trao đổi với ông Trương Thanh Phong - Chủ tịch Hiệp hội Lương thực Việt Nam và ông Nguyễn Trí Ngọc - Cục trưởng Cục Trồng trọt (Bộ NN-PTNT) về những diễn biến mới nhất liên quan đến thị trường lúa gạo."
1,3,0,0,0,0,"MALAYSIA MUA 100.000 TẤN GẠO VIỆT NAM Ngày 16.2, Việt Nam ký hợp đồng bán 100.000 tấn gạo 5% tấm cho Malaysia với giá tăng 21% so với năm trước."
1,1,0,1,0,0,"LÚA, GẠO TỪ CAMPUCHIA ÙN ÙN SANG VN Tại Kiên Giang, lúa, gạo từ Campuchia bán qua biên giới khoảng 60 - 100 tấn/ngày. Những ngày qua, lượng lúa, gạo từ Campuchia đã ùn ùn tràn qua biên giới vào VN."
1,3,0,0,0,2,"GIÁ LÚA Ở MỨC CAO Sau ba ngày sụt giá do ảnh hưởng đợt mưa trái mùa trên diện rộng, giá lúa ở các tỉnh ĐBSCL đã tăng trở lại. Sáng 15-2, tại huyện Ngã Năm (Sóc Trăng), Long Mỹ (Hậu Giang) và Giá Rai (Bạc Liêu), lúa đông xuân chưa phơi khô nông dân bán với giá 3.800-4.000 đồng/kg."
1,0,0,1,0,0,"XUẤT KHẨU GẠO THÁI LAN KHÓ ĐẠT MỤC TIÊU Mục tiêu xuất khẩu 8,5-9 triệu tấn gạo của Thái Lan trong năm nay khó có thể đạt được, nếu tình hình xuất khẩu trong 2 tháng tới vẫn tiếp tục sụt giảm. Năm 2008 tổng lượng xuất khẩu gạo của Thái Lan là 10 triệu tấn."
1,3,0,0,0,0,"GIÁ LÚA ĐÔNG-XUÂN CAO, NÔNG DÂN LỜI HƠN 40% Đến thời điểm này, nông dân các tỉnh ĐBSCL đã thu hoạch hơn 300.000ha/1,5 triệu ha lúa đông-xuân, năng suất bình quân 5,5 tấn/ha (chủ yếu ở Bạc Liêu, Sóc Trăng, Kiên Giang, Hậu Giang)."
1,0,0,0,2,0,"GẠO MỸ THÀNH NAM (TIỀN GIANG) ĐẠT CHỨNG NHẬN GLOBALGAP Ngày 12-2, tại TP Mỹ Tho (Tiền Giang) Công ty TUV SUD PSB Việt Nam đã trao chứng nhận sản xuất và chế biến gạo đạt tiêu chuẩn GlobalGAP (sản xuất nông nghiệp tốt toàn cầu) cho HTX Mỹ Thành và 15 nông dân xã Mỹ Thành Nam, huyện Cai Lậy."
1,0,0,3,0,0,"GẠO VUI, THỦY SẢN, CAO SU, CÀ PHÊ LO NGAY NGÁY Trong khi gạo đang là điểm sáng trong xuất khẩu nông nghiệp thì cao su, cà phê, thủy sản… lại đứng ngồi không yên!"
1,1,0,1,0,0,"LÚA NGOẠI VẪN Ồ ẠT NHẬP LẬU Từ giáp Tết đến nay, mỗi ngày có khoảng 200-300 xe tải ùn ùn chở lúa từ Campuchia vượt biên giới vào An Giang trước sự bất lực của các ngành chức năng"
1,0,0,0,3,0,"TĂNG NHANH DIỆN TÍCH SẠ LÚA THEO HÀNG ĐẠT HIỆU QUẢ CAO Qua 4 vụ xây dựng mô hình ứng dụng biện pháp canh tác mới ""sạ lúa theo hàng bằng giàn kéo tay"" có hiệu quả, Trung tâm Khuyến nông (TTKN) Hà Nội đang triển khai mở rộng diện tích sạ lúa theo hàng ra tất cả các huyện, thành phố."
1,0,0,3,0,0,"THÁNG 1 CHỈ CÓ XUẤT KHẨU GẠO TĂNG Xuất khẩu nông, lâm, thuỷ sản tháng 1/2009, các mặt hàng đều giảm, chỉ có gạo tăng và thủy sản về cơ bản vẫn giữ được thị trường, kim ngạch giảm nhẹ 1-2%."
1,0,0,0,0,0,"GẦN 5.000 TẤN GẠO XUẤT KHẨU SANG NGA BỊ TẠM GIỮ Cơ quan Kiểm dịch động và Thực vật Primorye, vùng Viễn Đông - Liên bang Nga, tạm giữ lô gạo nhập khẩu từ Việt Nam gần 5.000 tấn, dự kiến trung chuyển qua cảng Primorye, Viễn Đông để vận chuyển tiếp đến Matxcơva."
1,0,0,3,0,0,NHIỀU NƯỚC BỎ THÁI LAN SANG VIỆT NAM MUA GẠO Ngành xuất khẩu gạo của Thái có thể không đạt mục tiêu đề ra trong năm nay do nhiều nước giảm nhập khẩu hoặc chuyển qua mua gạo của Việt Nam.
1,3,1,0,0,0,"ĐƯỢC HỖ TRỢ LÃI SUẤT, DNXK GẠO SẼ MUA LÚA GIÁ CAO Ông Trương Thanh Phong, Chủ tịch Hiệp hội Lương thực Việt Nam (VFA) cho biết, các đơn vị của Tổng Cty lương thực miền Nam dự kiến cần phải vay khoảng 25.000 tỉ đồng để thu mua lúa gạo xuất khẩu."
1,0,0,3,0,0,"THỊ TRƯỜNG LÚA GẠO 2009 NHIỀU BIẾN ĐỘNG VÀO 6 THÁNG CUỐI NĂM Tháng 1.2009, xuất khẩu (XK) gạo nước ta đạt kỷ lục với 310.000 tấn - mức cao nhất trong vòng 20 năm trở lại đây. Tuy nhiên, nếu những tháng đầu năm, thị trường XK gạo đạt tín hiệu tươi sáng thì 6 tháng cuối năm lại được dự báo sẽ có nhiều biến động bất thường."
1,3,0,0,0,0,"GIÁ LÚA, GẠO Ở ĐỒNG BẰNG SÔNG CỬU LONG TĂNG TỪNG NGÀY Những ngày qua, vụ lúa đông xuân sớm các tỉnh đồng bằng sông Cửu Long đã bước vào thời điểm thu hoạch."
1,0,0,3,0,0,"VĨNH LONG: THÁNG 1/2009,XUẤT KHẨU HƠN 8.700 TẤN GẠO Trong tháng 1/2009, Vĩnh Long đã xuất khẩu hơn 8.700 tấn gạo, đạt kim ngạch 3,4 triệu USD, tăng hơn gấn 7 lần so với cùng kỳ năm 2008 và chiếm tỷ lệ trên 40% trong tổng kim ngạch xuất khẩu của tỉnh trong tháng đầu năm."
1,0,1,0,0,0,"NĂM 2009 SẼ XUẤT KHẨU TỪ 4,5-5 TRIỆU TẤN GẠO Thủ tướng Nguyễn Tấn Dũng vừa ký công văn về chỉ tiêu xuất khẩu gạo năm 2009 như sau: Lượng lúa, gạo xuất khẩu trong năm 2009 (không bao gồm hàng tạm nhập tái xuất) được định hướng điều hành ở mức từ 4,5 đến 5 triệu tấn quy gạo các loại."
1,0,0,3,0,0,"XUẤT KHẨU GẠO PHÁ KỈ LỤC TRONG VÒNG 20 NĂM QUA Ông Trương Thanh Phong, Chủ tịch Hiệp hội Lương thực Việt Nam cho biết, tháng 1 Việt Nam xuất khẩu được 310.000 tấn gạo - phá kỉ lục về xuất khẩu gạo trong 20 năm qua (1989 - 2009)."
1,2,2,2,0,0,"THÁI LAN MUỐN LẬP LIÊN DOANH BÁN GẠO VỚI VIỆT NAM Theo nguồn tin từ Bộ Thương mại Thái Lan, Thứ trưởng Thương mại Alongkorn Ponlaboot sẽ đề xuất với Bộ trưởng Công Thương mại Việt Nam về ý tưởng thành lập một công ty liên doanh buôn bán gạo giữa Việt Nam, Thái Lan và các nước xuất khẩu gạo khác trong khối ASEAN, nhằm bình ổn giá mặt hàng này trên thị trường."
1,2,0,0,0,0,"TÌNH HÌNH XUẤT KHẨU GẠO THÁNG 12/2008 VÀ CẢ NĂM 2009 Trung tuần tháng 1/2009, tại ĐBSCL giá lúa mới ổn định ở mức 3.800-4.000 đ/kg, gạo nguyên liệu loại: 5.300 đ/kg, các gạo thành phẩm xuất khẩu khác đều ổn định so với tuần trước: thành phẩm 5%: 6.300 đ/kg, thành phẩm 25%: 4.900 đ/kg."
1,3,0,0,0,0,"GIÁ LÚA ĐẢM BẢO CHO NÔNG DÂN LÃI CAO “Không chỉ tiêu thụ hết lúa hàng hóa mà giá lúa cũng sẽ đảm bảo ở mức cho nông dân có lãi cao”, ông Trương Thanh Phong - chủ tịch Hiệp hội Lương thực VN (VFA ) - đã khẳng định như vậy. Trao đổi với Tuổi Trẻ, ông Phong cho biết:"
1,0,0,0,0,1,"SÂU BỆNH GÂY HẠI GẦN 131.000HA LÚA ĐÔNG XUÂN Hôm qua, ông Nguyễn Hữu Huân, Phó Cục trưởng Cục Bảo vệ thực vật (phụ trách phía Nam) cho biết, hiện rầy nâu đang gây hại 70.700ha lúa đông xuân giai đoạn đẻ nhánh, làm đòng, tăng 36.000ha so với thời điểm trước Tết nguyên đán Kỷ Sửu 2009."
1,3,0,0,3,0,"TRUNG QUỐC TĂNG GIÁ GẠO ĐỂ THÚC ĐẨY SẢN XUẤT NGŨ CỐC Cơ quan hoạch định kinh tế quốc gia Trung Quốc vừa thông báo sẽ tăng giá thu mua gạo ở các khu vực sản xuất lúa gạo chính thêm 16,9% trong năm nay, nhằm bảo vệ quyền lợi cho người nông dân, giữ giá ngũ cốc ổn định, và đẩy tăng sản xuất ngũ cốc, trong bối cảnh chi phí sản xuất ngũ cốc tăng mạnh từ năm ngoái."
1,3,0,3,0,0,"XUẤT KHẨU GẠO KHỞI SẮC, GIÁ TĂNG Giá gạo thế giới hiện đang tăng, đã có nhiều khách hàng liên hệ với các doanh nghiệp (DN) Việt Nam để ký hợp đồng. Do nguồn gạo dự trữ ở nhiều nước tồn kho khá lớn nên cuối năm 2008, giao dịch xuất khẩu của các DN gần như im ắng. Tuy nhiên, theo Hiệp hội Lương thực VN, một vài tháng tới khi các nước cạn kho, họ sẽ đẩy mạnh nhập khẩu trở lại."
1,3,0,0,0,0,"TIẾN ĐỘ MUA, GIÁ LÚA ĐỀU TĂNG Giá lúa ở ĐBSCL sau Tết đang tăng theo hướng có lợi cho nông dân. Lúa dài vụ đông xuân 2008 - 2009 thu hoạch sớm giá từ 3.600 - 4.000 đồng/kg, hiện đã tăng lên 3.800 - 4.700 đồng/kg tại nhiều địa phương trong vùng (Cần Thơ, Hậu Giang, Đồng Tháp...)."
1,3,0,0,2,0,LÚA CHẤT LƯỢNG CAO HÚT HÀNG Vài ngày qua thương lái các tỉnh ĐBSCL đổ xô về Bạc Liêu và Sóc Trăng mua lúa chất lượng cao làm thị trường lúa gạo ấm lên nhiều so với thời điểm trước tết.
1,3,0,0,0,0,"XUẤT KHẨU GẠO 2 THÁNG ĐẦU NĂM CÓ THỂ ĐẠT 900.000 TẤN Cùng với việc giá gạo trến thế giới đang nhích lên, nhiều bạn hàng đã liên hệ tìm kiếm ký kết hợp đồng NK. Hoạt động thu mua lúa gạo nguyên liệu trong nước sôi động trở lại."
1,2,2,2,0,0,"THÁI LAN MUỐN LẬP LIÊN DOANH BÁN GẠO VỚI VIỆT NAM Theo nguồn tin từ Bộ Thương mại Thái Lan, Thứ trưởng Thương mại Alongkorn Ponlaboot sẽ đề xuất với Bộ trưởng Công Thương mại Việt Nam về ý tưởng thành lập một công ty liên doanh buôn bán gạo giữa Việt Nam, Thái Lan và các nước xuất khẩu gạo khác trong khối ASEAN, nhằm bình ổn giá mặt hàng này trên thị trường."
1,1,0,0,0,0,"GIÁ GẠO CÓ XU HƯỚNG GIẢM Trung tâm Thông tin thương mại và công nghiệp (Bộ Công thương) cho biết, từ đầu năm 2009 đến nay, giá gạo trong nước có xu hướng giảm."
1,2,0,3,0,0,"GIÁ GẠO TẠI CẦN THƠ ỔN ĐỊNH Hằng năm, giá lúa gạo, đặc biệt là các loại lúa gạo thơm, gạo ngon, thường tăng do nhu cầu tiêu thụ nhiều khi bước vào thời điểm cận Tết Nguyên đán. Năm nay, tuy gần đến Tết Nguyên đán nhưng giá hầu hết các loại gạo bán tại chợ vẫn bình ổn. Đây là một tín hiệu vui đối với người tiêu dùng. Theo giới kinh doanh mặt hàng gạo tại TP Cần Thơ, nhiều khả năng giá các loại gạo sẽ tiếp tục được duy trì ổn định cho đến hết Tết Kỷ Sửu 2009."
1,1,0,0,0,0,"GIÁ GẠO TRONG NƯỚC VÀ XUẤT KHẨU GIẢM NHẸ Ngày 16-1, Trung tâm Thông tin thương mại và công nghiệp (Bộ Công thương) cho biết: từ đầu năm 2009 đến nay, tại đồng bằng sông Cửu Long giá lúa mới ổn định ở mức 3.800 - 4.000 đồng/kg, gạo nguyên liệu loại 1 giảm 100 đồng/kg, xuống 5.300 đồng/kg, các loại gạo thành phẩm xuất khẩu khác đều giảm 100 - 200 đồng/kg, thành phẩm 5% tấm: 6.300 đồng/kg, thành phẩm 10% tấm: 6.000 đồng/kg, thành phẩm 25% tấm: 4.900 đồng/kg. Giá gạo 5% xuất khẩu cũng giảm nhẹ, giảm xuống còn 380 - 405 USD/tấn, giảm trung bình 15 USD/tấn, gạo 25% tấm cũng giảm 15 USD/tấn, xuống còn 330 - 340 USD/tấn."
1,1,0,0,0,3,XUẤT KHẨU GẠO VÀ CAO SU THÁI LAN NĂM 2009 SẼ GIẢM Xuất khẩu gạo và cao su của Thái Lan năm 2009 dự báo sẽ giảm do suy thoái toàn cầu khiến sức mua yếu đi. Thái Lan là nước xuất khẩu lớn nhất thế giới với cả 2 mặt hàng này.
1,3,0,3,0,0,"XUẤT KHẨU GẠO KHỞI SẮC Giá gạo thế giới đang nhích lên, nhiều bạn hàng lớn tìm mua gạo VN Đầu năm 2009, tình hình xuất khẩu gạo của VN đã có nhiều dấu hiệu khởi sắc. Hiện đã có nhiều khách hàng liên hệ với các doanh nghiệp (DN) xuất khẩu trong nước để ký hợp đồng."
1,3,0,3,0,0,GIÁ LÚA GẠO TĂNG TRỞ LẠI Giá gạo tại ĐBSCL đã tăng 200 - 300 đồng/kg so với trước Tết khi các doanh nghiệp đẩy mạnh thu mua gạo phục vụ xuất khẩu.
1,1,1,0,0,0,"ẤN ĐỘ XOÁ BỎ THUẾ XUẤT KHẨU, GIẢM GIÁ SÀN VỚI GẠO BASMATI Bộ trưởng Thương mại Ấn Độ, Kamal Nath, ngày 20/1 cho biết chính phủ nước ông đã xoá bỏ thuế xuất khẩu gạo basmati đồng thời cắt giảm mức giá sàn đối với loại gạo này khi xuất khẩu."
1,3,0,0,3,0,"GIÁ GẠO XUẤT KHẨU TĂNG, GIÁ GẠO THƠM GIẢM Đầu tuần này, giá gạo nguyên liệu loại tốt (gạo 5% tấm) đã ở mức 5.000 đồng/kg, tăng 200 - 300 đồng/kg so với trước Tết Nguyên đán."
1,0,0,3,0,0,PHILIPPINE SẼ NHẬP ÍT NHẤT 1 TRIỆU TẤN GẠO VIỆT NAM Một nguồn tin cho biết: Philippine đã ký thỏa thuận mua ít nhất 1 triệu tấn gạo từ Việt Nam. Việc giao hàng sẽ bắt đầu vào tháng 2 với giá 380 USD/tấn.
1,0,0,0,1,2,"THỜI TIẾT LẠNH GIÁ CÓ THỂ LÀM GIẢM SẢN LƯỢNG GẠO VÀ CAO SU THÁI LAN Bộ Nông nghiệp Thái Lan ngày 19/1/2009 dự báo sản lượng gạo và cao su của nước này năm 2009 có thể giảm sút, do ảnh hưởng của thời tiết lạnh giá nhất trong 10 năm qua."
1,1,0,0,0,0,GIÁ GẠO TRONG NƯỚC VÀ XUẤT KHẨU TUẦN ĐẦU THÁNG 1/2009 GIẢM NHẸ. Giá gạo trong nước và xuất khẩu giảm nhẹ.
1,1,0,0,0,3,XUẤT KHẨU GẠO VÀ CAO SU THÁI LAN NĂM 2009 SẼ GIẢM Xuất khẩu gạo và cao su của Thái Lan năm 2009 dự báo sẽ giảm do suy thoái toàn cầu khiến sức mua yếu đi. Thái Lan là nước xuất khẩu lớn nhất thế giới với cả 2 mặt hàng này.
1,0,0,3,0,0,"NĂM 2008 XUẤT GẦN 4,7 TRIỆU TẤN GẠO Theo thống kê của Hiệp hội Lương thực Việt Nam (VFA), xuất khẩu gạo cả năm 2008 đạt 4,679 triệu tấn với kim ngạch 2,663 tỉ đô la Mỹ, chỉ tăng 2,6% về sản lượng nhưng kim ngạch tăng đến 79% so với năm 2007."
1,0,0,0,0,0,"NĂM 2009, XUẤT KHẨU GẠO CỦA VIỆT NAM CÓ THỂ ĐẠT 5 TRIỆU TẤN Tổ chức Lương thực và Nông nghiệp Liên hợp quốc (FAO) vừa đưa ra dự báo năm 2009 xuất khẩu gạo của Việt Nam có thể đạt 5 triệu tấn, thấp hơn năm trước (năm 2008 Việt Nam đã ký hợp đồng xuất khẩu được 5,1 triệu tấn gạo)."
1,3,0,0,3,0,"CẢNH BÁO GIÁ GẠO THẾ GIỚI SẼ TĂNG CAO TRONG NĂM NAY Viện Nghiên cứu gạo Quốc tế (IRRI) cho biết giải pháp duy nhất để giảm giá gạo là thúc đẩy nâng cao năng suất thông qua việc đầu tư nhiều hơn vào công tác nghiên cứu, giúp nông dân áp dụng nhiều hơn các thành tựu khoa học kỹ thuật vào sản xuất."
1,1,0,1,0,0,"LÚA CAMPUCHIA TRÀN NGẬP BIÊN GIỚI TÂY NAM Nông dân ĐBSCL đang điêu đứng trước tình hình lúa nội… ""đóng băng"". Trong khi lúa Campuchia ồ ạt nhập về theo đường biên giới Tây Nam với số lượng trên 1.000 tấn/ngày."
1,1,0,0,0,0,GIÁ GẠO TRONG NƯỚC VÀ XUẤT KHẨU TUẦN ĐẦU THÁNG 1/2009 GIẢM NHẸ. Giá gạo trong nước và xuất khẩu giảm nhẹ.
1,0,0,0,3,0,"XÂY DỰNG ĐỀ ÁN KHO CHỨA 4 TRIỆU TẤN LÚA Trong năm 2009, cần xác định sản xuất lương thực là ngành hàng sản xuất có lợi thế và khả năng cạnh tranh của Việt Nam và bảo đảm an ninh lương thực quốc gia."
1,0,0,0,0,3,FAO DỰ BÁO XUẤT KHẨU GẠO CỦA VIỆT NAM NĂM 2009 Khủng hoảng tài chính toàn cầu sẽ ảnh hưởng tích cực đến hoạt động xuất khẩu gạo của Việt Nam.
1,3,0,0,0,0,THỊ TRƯỜNG GẠO THẾ GIỚI TUẦN 2-9/1: GIÁ HỒI PHỤC Giá gạo Thái Lan tăng trở lại bởi nhu cầu tăng; Xuất khẩu gạo Việt Nam những tuần tới dự báo sẽ tăng lên; Dự trữ gạo Ấn Độ tăng
1,2,0,3,0,0,"NĂM 2009: GIÁ LƯƠNG THỰC KHÔNG BIẾN ĐỘNG LỚN Theo nhận định của Tổ Điều hành thị trường trong nước, thị trường gạo thế giới năm 2009 sẽ sôi động hơn và giá gạo sẽ dao động quanh mức hiện nay. Tại thị trường châu Á, giá chào gạo xuất khẩu của Thái Lan là 520-550 USD/tấn, gạo 5% tấm của Việt Nam ở mức 400-410 USD/tấn."
1,3,0,0,1,0,"VỤ LÚA ĐÔNG XUÂN 2008-2009: NÔNG DÂN TRỒNG LÚA SẼ CÓ LÃI Vụ lúa đông xuân nhiều nơi tại khu vực ĐBSCL đã xuống giống gần một tháng. Theo dự báo của các chuyên gia, nhiều khả năng vụ lúa năm nay nông dân sẽ thắng lớn cả về năng suất lẫn giá cả."
1,1,0,1,0,0,"NĂM 2009: SẼ XUẤT KHẨU 5 TRIỆU TẤN GẠO Năm 2009, sẽ khó có việc giá gạo tăng đột biến như năm rồi, do các nước đã tăng cường tích trữ gạo và đẩy mạnh sản xuất, theo tổ chức Lương nông thế giới (FAO)."
1,3,0,0,0,0,"GIÁ LÚA TĂNG NHẸ TRỞ LẠI Sau những ngày mưa trái mùa, giá lúa ở khu vực ĐBSCL đã tăng nhẹ trở lại với mức tăng 300-400 đồng/kg. Chiều 8-1 tại Sóc Trăng, lúa dài thường chưa phơi khô có giá dao động từ 3.000-3.200 đồng/kg và lúa đã phơi khô thương lái mua tại sân phơi với giá 3.600-3.700 đồng/kg."
1,3,0,0,0,0,"BẢN TIN THỊ TRƯỜNG VÀ THƯƠNG MẠI LÚA GẠO VIỆT NAM (TUẦN 30/12/2008 - 4/01/2009) Giá lúa gạo đang trong xu hướng tăng do chính sách thu mua lúa gạo của Chính phủ và sự chủ động hỗ trợ của các địa phương ĐBSCL. Hiện nay, giá lúa gạo ở ĐBSCL tăng bình quân khoảng 400 đồng/kg so với đầu tháng 12/2008. Giá lúa tháng 12/2008 bình quân là 3.200 đồng/kg đối với lúa hạt ngắn và 3.500-3.600 đồng/kg với lúa hạt dài. Cuối tháng 12/2008, tại ĐBSCL giá lúa mới trung bình ở mức 3.800-4.000 đ/kg."
1,0,0,0,0,2,"ĐẮK LẮK: NGẬP ÚNG MẤT TRẮNG HƠN 3.000 HA LÚA Đến chiều 6.1, nhiều nơi thuộc 7 huyện phía đông tỉnh vẫn bị ngập do đợt mưa ảnh hưởng gió mùa đông bắc những ngày qua; trong đó ngập nặng nhất là các huyện Cư Kuin, Lắk, Krông Bông thuộc vùng hạ lưu sông Krông Ana."
1,0,0,0,0,0,"KHAI THÔNG ĐẦU RA CHO HẠT GẠO Bán được lúa, nông dân có tiền để sản xuất và tiêu dùng, đó sẽ là một cú hích mạnh cho hoạt động sản xuất của nền kinh tế"
1,3,0,0,0,0,"THỊ TRƯỜNG GẠO THẾ GIỚI NGÀY 5/1: GIÁ TĂNG Giá gạo 25% tấm trên thị trường Việt Nam tăng gần 13% kể từ giữa tuần qua, lên 350 USD/tấn nhờ các hợp đồng lớn đến từ Nigeria và Philippine. Mới đây, Philippine đã ký hợp đồng mua 500.000 tấn gạo 25% tấm với Tổng công ty lương thực Miền Nam."
1,2,0,3,0,0,"NĂM 2009: GIÁ LƯƠNG THỰC KHÔNG BIẾN ĐỘNG LỚN Theo nhận định của Tổ Điều hành thị trường trong nước, thị trường gạo thế giới năm 2009 sẽ sôi động hơn và giá gạo sẽ dao động quanh mức hiện nay. Tại thị trường châu Á, giá chào gạo xuất khẩu của Thái Lan là 520-550 USD/tấn, gạo 5% tấm của Việt Nam ở mức 400-410 USD/tấn."
1,1,1,0,0,0,"VIỆT NAM PHẢN ỨNG KỊP THỜI VỚI THỊ TRƯỜNG LÚA GẠO Thị trường lúa gạo Việt Nam trong thời gian vừa qua luôn biến động với những cơn sốt bất thường về nhu cầu xuất khẩu gạo. Đã có những thời điểm giá gạo xuất khẩu được đẩy lên hơn 1000USD/tấn. Nhưng cũng có những lúc thị trường trở nên trầm lắng, lúa thu hoạch không bán được, rớt giá, bị thương lái ép bán rẻ khiến cho người nông dân bị thiệt thòi và phái có sự can thiệp của Nhà nước."
